ward_name,ward_code,category,offence,borough,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110
Heathrow Villages,E05013570,Burglary,Burglary Business and Community,Hillingdon,8,11,9,8,4,6,5,9,8,8,6,13,3,6,7,6,11,3,1,8,7,3,7,8,13,11,11,7,6,5,7,3,9,7,2,11,6,12,1,9,5,12,4,6,6,6,7,3,6,7,9,4,10,2,10,8,3,1,4,2,2,7,5,3,12,8,7,3,9,6,10,5,7,9,5,5,10,4,6,8,3,2,11,10,1,5,8,2,3,1,8,5,2,7,2,3,3,5,4,3,5,6,4,3,3,3,3,5,10,8,7,11,6,9,3,4,4,2,10,2,4,2,7,3,5,1,4,3,3,3,4,3,0,2,0,3,0,2,4
Heathrow Villages,E05013570,Burglary,Domestic Burglary,Hillingdon,6,4,6,7,10,7,12,19,11,14,11,11,9,8,8,16,12,11,9,15,10,11,10,20,12,6,7,5,5,10,29,20,12,15,8,9,7,6,7,7,12,5,10,16,9,5,12,8,6,7,4,3,9,4,18,12,9,5,3,4,3,2,1,2,1,4,2,5,6,8,10,7,6,2,4,4,4,5,13,9,14,7,9,6,3,7,3,7,7,5,2,5,4,14,6,5,8,3,12,5,7,6,3,6,9,10,6,8,8,14,9,6,5,15,8,14,16,12,6,6,4,7,3,3,8,12,10,10,5,4,8,4,4,6,6,2,4,0,12
Heathrow Villages,E05013570,Drug Offences,Drug Trafficking,Hillingdon,1,0,2,2,2,0,1,0,1,3,0,1,2,3,1,3,2,1,1,0,0,0,2,0,0,1,2,2,2,0,0,1,2,0,2,0,0,1,2,1,1,1,2,1,0,0,0,0,3,1,2,1,3,0,3,2,0,0,0,0,0,2,0,1,6,1,1,2,1,0,0,0,1,1,1,2,1,0,0,0,1,2,2,0,0,0,2,0,1,1,2,0,1,0,2,0,0,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,5,2,0,0,2,2,1,1,4,4,0,0,2,1,3,0,1,2,3,1,2,1,1,1
Heathrow Villages,E05013570,Drug Offences,Possession of Drugs,Hillingdon,6,3,8,6,5,3,5,12,11,9,17,15,16,5,8,12,13,20,29,16,11,11,13,14,10,9,10,9,5,10,10,11,8,12,12,13,7,11,9,8,10,6,13,13,10,5,3,10,8,6,11,10,6,9,9,6,11,15,6,12,5,9,6,6,7,11,9,10,8,8,8,8,8,11,9,5,5,7,7,7,16,7,1,4,4,13,6,8,8,7,14,10,6,9,12,11,7,12,6,8,11,12,6,10,2,8,13,11,10,11,16,13,7,15,11,8,10,6,5,7,14,7,15,11,3,6,10,6,11,16,9,17,9,9,9,10,12,4,8
Heathrow Villages,E05013570,Historical Fraud and Forgery,Historical Fraud and Forgery,Hillingdon,11,5,20,22,17,26,12,19,16,14,16,18,19,20,10,16,14,32,12,17,26,16,15,19,13,9,8,15,14,5,6,16,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Absconding from Lawful Custody,Hillingdon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Bail Offences,Hillingdon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Dangerous Driving,Hillingdon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,"Disclosure, Obstruction, False or Misleading State",Hillingdon,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,2,0,1,2,3,2,0,6,0,1,3,0,1,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
Heathrow Villages,E05013570,Miscellaneous Crimes Against Society,Exploitation of Prostitution,Hillingdon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
